row_id,split,cv_fold
35316,val,-1
35317,val,-1
35318,train,0
35319,test,-1
35320,val,-1
35321,train,0
35322,train,4
35323,train,1
35324,train,0
35325,train,0
35326,train,1
35327,train,3
35328,train,0
35329,train,2
35330,train,1
35331,train,3
35332,train,1
35333,train,4
35334,train,4
35335,train,1
35336,test,-1
35337,train,1
35338,train,1
35339,train,0
35340,train,2
35341,test,-1
35342,train,2
35343,train,0
35344,train,3
35345,train,1
35346,train,2
35347,val,-1
35348,train,4
35349,train,2
35350,test,-1
35351,train,1
35352,val,-1
35353,val,-1
35354,train,1
35355,val,-1
35356,train,2
35357,train,2
35358,train,1
35359,train,2
35360,train,0
35361,train,4
35362,train,3
35363,train,3
35364,val,-1
35365,test,-1
35366,train,4
35367,val,-1
35368,train,4
35369,test,-1
35370,train,0
35371,test,-1
35372,train,1
35373,train,3
35374,train,1
35375,train,0
35376,test,-1
35377,test,-1
35378,test,-1
35379,train,3
35380,train,0
35381,train,0
35382,train,0
35383,test,-1
35384,train,3
35385,train,3
35386,train,4
35387,train,2
35388,test,-1
35389,train,4
35390,train,3
35391,val,-1
35392,train,3
35393,train,0
35394,test,-1
35395,val,-1
35396,train,4
35397,train,1
35398,train,0
35399,train,0
35400,test,-1
35401,train,0
35402,val,-1
35403,train,4
35404,val,-1
35405,train,0
35406,val,-1
35407,val,-1
35408,train,2
35409,train,1
35410,test,-1
35411,val,-1
35412,test,-1
35413,train,0
35414,train,3
35415,val,-1
35416,test,-1
35417,val,-1
35418,train,3
35419,train,1
35420,test,-1
35421,val,-1
35422,train,2
35423,train,3
35424,val,-1
35425,test,-1
35426,test,-1
35427,train,4
35428,train,2
35429,train,4
35430,train,2
35431,train,3
35432,train,2
35433,train,3
35434,val,-1
35435,train,2
35436,train,0
35437,val,-1
35438,test,-1
35439,val,-1
35440,train,4
35441,train,4
35442,train,2
35443,train,1
35444,train,2
35445,train,4
35446,val,-1
35447,train,2
35448,train,1
35449,val,-1
35450,train,2
35451,train,3
35452,train,0
35453,train,3
35454,train,3
35455,train,4
35456,train,2
35457,test,-1
35458,train,0
35459,train,0
35460,train,4
35461,train,2
35462,train,0
35463,val,-1
35464,train,4
35465,train,1
35466,train,0
35467,train,0
35468,train,4
35469,train,1
35470,val,-1
35471,train,1
35472,train,2
35473,val,-1
35474,val,-1
35475,train,2
35476,val,-1
35477,test,-1
35478,train,3
35479,train,2
35480,train,3
35481,train,4
35482,test,-1
35483,train,2
35484,val,-1
35485,train,0
35486,train,2
35487,val,-1
35488,train,4
35489,test,-1
35490,val,-1
35491,train,1
35492,train,0
35493,train,2
35494,test,-1
35495,train,0
35496,train,2
35497,train,1
35498,train,0
35499,train,4
35500,train,1
35501,test,-1
35502,train,3
35503,val,-1
35504,train,2
35505,train,1
35506,train,4
35507,train,1
35508,val,-1
35509,val,-1
35510,train,4
35511,train,0
35512,train,4
35513,val,-1
35514,test,-1
35515,train,0
35516,val,-1
35517,train,0
35518,train,2
35519,test,-1
35520,train,3
35521,train,2
35522,train,1
35523,train,4
35524,test,-1
35525,val,-1
35526,val,-1
35527,train,1
35528,train,1
35529,train,4
35530,test,-1
35531,val,-1
35532,test,-1
35533,train,1
35534,train,3
35535,train,2
35536,test,-1
35537,val,-1
35538,train,3
35539,train,1
35540,val,-1
35541,train,2
35542,train,3
35543,train,0
35544,test,-1
35545,train,1
35546,train,1
35547,val,-1
35548,test,-1
35549,val,-1
35550,train,3
35551,test,-1
35552,val,-1
35553,val,-1
35554,train,3
35555,train,3
35556,train,0
35557,train,3
35558,test,-1
35559,train,1
35560,train,4
35561,train,2
35562,train,3
35563,train,4
35564,train,4
35565,train,0
35566,test,-1
35567,train,2
35568,train,1
35569,train,2
35570,train,2
35571,train,0
35572,val,-1
35573,train,1
35574,test,-1
35575,train,4
35576,train,2
35577,train,4
35578,train,1
35579,train,0
35580,train,3
35581,train,4
35582,train,0
35583,train,1
35584,train,2
35585,val,-1
35586,test,-1
35587,train,2
35588,train,2
35589,val,-1
35590,train,1
35591,train,1
35592,train,1
35593,val,-1
35594,train,1
35595,train,3
35596,train,3
35597,train,4
35598,train,4
35599,val,-1
35600,val,-1
35601,train,2
35602,train,4
35603,train,0
35604,train,4
35605,test,-1
35606,train,1
35607,val,-1
35608,val,-1
35609,train,3
35610,test,-1
35611,val,-1
35612,train,3
35613,train,0
35614,train,2
35615,val,-1
35616,train,3
35617,train,1
35618,train,3
35619,train,1
35620,test,-1
35621,train,4
35622,train,1
35623,train,3
35624,train,2
35625,train,2
35626,val,-1
35627,train,3
35628,val,-1
35629,val,-1
35630,test,-1
35631,train,4
35632,val,-1
35633,train,2
35634,train,1
35635,val,-1
35636,train,4
35637,train,2
35638,test,-1
35639,train,2
35640,train,3
35641,train,3
35642,val,-1
35643,train,4
35644,train,4
35645,train,2
35646,train,2
35647,train,2
35648,val,-1
35649,train,4
35650,train,1
35651,val,-1
35652,train,2
35653,train,1
35654,train,3
35655,train,0
35656,train,2
35657,train,4
35658,train,0
35659,val,-1
35660,train,3
35661,train,1
35662,train,0
35663,train,0
35664,train,4
35665,train,0
35666,train,4
35667,train,1
35668,test,-1
35669,train,3
35670,train,4
35671,test,-1
35672,train,4
35673,train,0
35674,train,4
35675,train,4
35676,train,3
35677,test,-1
35678,test,-1
35679,train,3
35680,train,1
35681,train,2
35682,train,2
35683,train,3
35684,train,2
35685,val,-1
35686,val,-1
35687,train,2
35688,train,4
35689,train,1
35690,val,-1
35691,train,0
35692,train,0
35693,train,2
35694,train,0
35695,val,-1
35696,train,0
35697,test,-1
35698,train,0
35699,train,4
35700,train,1
35701,train,0
35702,train,4
35703,train,4
35704,train,4
35705,test,-1
35706,train,1
35707,test,-1
35708,test,-1
35709,train,4
35710,train,0
35711,train,3
35712,val,-1
35713,train,2
35714,train,1
35715,test,-1
35716,train,4
35717,train,1
35718,train,0
35719,train,1
35720,test,-1
35721,val,-1
35722,train,0
35723,train,4
35724,train,1
35725,train,0
35726,train,3
35727,train,1
35728,val,-1
35729,test,-1
35730,train,4
35731,train,3
35732,val,-1
35733,val,-1
35734,train,4
35735,train,1
35736,train,3
35737,val,-1
35738,train,2
35739,train,1
35740,test,-1
35741,train,4
35742,val,-1
35743,train,3
35744,train,2
35745,test,-1
35746,train,1
35747,train,1
35748,train,3
35749,train,0
35750,train,3
35751,train,3
35752,train,0
35753,val,-1
35754,train,0
35755,train,1
35756,train,3
35757,train,3
35758,train,3
35759,train,2
35760,train,4
35761,train,3
35762,train,0
35763,test,-1
35764,train,1
35765,test,-1
35766,train,2
35767,train,3
35768,train,3
35769,train,3
35770,train,0
35771,train,1
35772,val,-1
35773,train,1
35774,val,-1
35775,train,1
35776,train,1
35777,train,4
35778,val,-1
35779,train,0
35780,train,2
35781,train,3
35782,train,3
35783,test,-1
35784,val,-1
35785,train,4
35786,val,-1
35787,train,4
35788,test,-1
35789,train,1
35790,val,-1
35791,test,-1
35792,test,-1
35793,train,0
35794,train,1
35795,train,0
35796,val,-1
35797,train,4
35798,train,3
35799,train,0
35800,val,-1
35801,test,-1
35802,train,3
35803,train,2
35804,train,1
35805,train,0
35806,train,2
35807,val,-1
35808,test,-1
35809,train,3
35810,test,-1
35811,train,1
35812,test,-1
35813,train,0
35814,train,4
35815,train,4
35816,train,3
35817,train,4
35818,train,3
35819,train,4
35820,train,4
35821,train,0
35822,test,-1
35823,train,4
35824,test,-1
35825,train,3
35826,test,-1
35827,test,-1
35828,train,4
35829,train,2
35830,train,2
35831,val,-1
35832,val,-1
35833,val,-1
35834,test,-1
35835,train,1
35836,train,2
35837,train,2
35838,test,-1
35839,train,2
35840,test,-1
35841,test,-1
35842,train,3
35843,train,2
35844,train,1
35845,train,2
35846,val,-1
35847,train,4
35848,train,2
35849,train,3
35850,train,2
35851,train,3
35852,train,3
35853,train,3
35854,train,4
35855,train,0
35856,train,2
35857,train,4
35858,train,4
35859,val,-1
35860,train,0
35861,test,-1
35862,val,-1
35863,test,-1
35864,train,4
35865,train,4
35866,test,-1
35867,train,2
35868,val,-1
35869,test,-1
35870,train,0
35871,test,-1
35872,test,-1
35873,train,3
35874,train,2
35875,val,-1
35876,train,3
35877,train,3
35878,train,1
35879,train,1
35880,train,0
35881,test,-1
35882,train,1
35883,train,1
35884,test,-1
35885,val,-1
35886,val,-1
35887,train,4
35888,val,-1
35889,train,2
35890,train,0
35891,train,4
35892,train,0
35893,test,-1
35894,test,-1
35895,train,4
35896,train,3
35897,train,4
35898,train,3
35899,val,-1
35900,test,-1
35901,train,2
35902,train,4
35903,train,1
35904,val,-1
35905,train,0
35906,train,3
35907,train,4
35908,train,2
35909,train,4
35910,train,0
35911,train,1
35912,train,2
35913,train,4
35914,test,-1
35915,test,-1
35916,test,-1
35917,train,2
35918,test,-1
35919,train,0
35920,train,4
35921,train,3
35922,test,-1
35923,train,1
35924,train,2
35925,train,2
35926,test,-1
35927,train,4
35928,train,0
35929,train,2
35930,train,4
35931,train,1
35932,train,2
35933,train,3
35934,test,-1
35935,test,-1
35936,train,3
35937,test,-1
35938,train,1
35939,train,1
35940,test,-1
35941,train,3
35942,val,-1
35943,train,4
35944,train,0
35945,test,-1
35946,val,-1
35947,train,4
35948,val,-1
35949,test,-1
35950,test,-1
35951,train,3
35952,train,1
35953,train,4
35954,train,2
35955,train,1
35956,train,2
35957,train,3
35958,test,-1
35959,train,2
35960,train,0
35961,train,1
35962,train,1
35963,train,1
35964,train,1
35965,train,2
35966,train,0
35967,train,2
35968,test,-1
35969,train,4
35970,train,1
35971,test,-1
35972,val,-1
35973,train,4
35974,train,3
35975,test,-1
35976,train,0
35977,train,4
35978,train,3
35979,val,-1
35980,val,-1
35981,train,0
35982,train,4
35983,test,-1
35984,train,3
35985,train,3
35986,train,2
35987,train,0
35988,test,-1
35989,train,1
35990,train,2
35991,train,4
35992,train,2
35993,train,4
35994,train,4
35995,test,-1
35996,train,4
35997,train,4
35998,test,-1
35999,train,4
36000,test,-1
36001,train,0
36002,train,3
36003,train,1
36004,val,-1
36005,train,3
36006,train,4
36007,train,2
36008,train,4
36009,val,-1
36010,train,4
36011,val,-1
36012,val,-1
36013,train,0
36014,test,-1
36015,train,1
36016,train,3
36017,train,2
36018,train,1
36019,train,4
36020,train,0
36021,train,1
36022,val,-1
36023,train,3
36024,test,-1
36025,train,3
36026,test,-1
36027,train,0
36028,test,-1
36029,val,-1
36030,test,-1
36031,train,0
36032,test,-1
36033,train,0
36034,val,-1
36035,train,3
36036,train,4
36037,test,-1
36038,test,-1
36039,test,-1
36040,val,-1
36041,train,2
36042,train,4
36043,train,2
36044,test,-1
36045,train,4
36046,train,0
36047,train,2
36048,train,1
36049,train,1
36050,val,-1
36051,train,1
36052,train,0
36053,train,2
36054,val,-1
36055,train,0
36056,train,4
36057,train,1
36058,train,1
36059,train,4
36060,test,-1
36061,train,4
36062,val,-1
36063,train,2
36064,train,0
36065,train,1
36066,val,-1
36067,train,3
36068,val,-1
36069,val,-1
36070,train,0
36071,train,0
36072,train,1
36073,train,1
36074,train,1
36075,train,3
36076,train,0
36077,train,0
36078,train,4
36079,train,1
36080,train,1
36081,train,0
36082,train,1
36083,test,-1
36084,train,4
36085,train,1
36086,train,1
36087,test,-1
36088,val,-1
36089,train,0
36090,train,3
36091,train,4
36092,train,4
36093,val,-1
36094,val,-1
36095,train,1
36096,train,2
36097,train,3
36098,train,4
36099,train,4
36100,train,0
36101,train,3
36102,train,2
36103,train,0
36104,val,-1
36105,train,1
36106,train,2
36107,test,-1
36108,test,-1
36109,train,4
36110,test,-1
36111,train,3
36112,train,4
36113,train,2
36114,test,-1
36115,train,3
36116,train,4
36117,test,-1
36118,train,3
36119,train,3
36120,train,4
36121,test,-1
36122,train,0
36123,train,3
36124,test,-1
36125,train,2
36126,val,-1
36127,train,3
36128,train,4
36129,train,0
36130,train,4
36131,test,-1
36132,test,-1
36133,train,4
36134,val,-1
36135,train,2
36136,test,-1
36137,test,-1
36138,train,0
36139,train,4
36140,train,0
36141,test,-1
36142,train,3
36143,test,-1
36144,train,0
36145,train,0
36146,val,-1
36147,val,-1
36148,train,4
36149,train,1
36150,val,-1
36151,test,-1
36152,val,-1
36153,train,4
36154,val,-1
36155,train,2
36156,test,-1
36157,train,3
36158,train,0
36159,train,0
36160,val,-1
36161,val,-1
36162,train,0
36163,train,0
36164,val,-1
36165,test,-1
36166,train,1
36167,test,-1
36168,train,3
36169,train,4
36170,train,3
36171,train,3
36172,train,3
36173,train,3
36174,train,3
36175,test,-1
36176,train,1
36177,val,-1
36178,train,3
36179,test,-1
36180,train,1
36181,test,-1
36182,val,-1
36183,val,-1
36184,train,3
36185,train,4
36186,train,0
36187,train,3
36188,test,-1
36189,val,-1
36190,train,3
36191,train,2
36192,test,-1
36193,test,-1
36194,train,3
36195,train,0
36196,train,0
36197,train,2
36198,train,0
36199,test,-1
36200,train,1
36201,train,0
36202,test,-1
36203,train,4
36204,val,-1
36205,test,-1
36206,train,4
36207,train,1
36208,train,1
36209,test,-1
36210,val,-1
36211,train,1
36212,test,-1
36213,train,3
36214,train,0
36215,train,0
36216,train,3
36217,train,0
36218,train,1
36219,train,2
36220,train,2
36221,val,-1
36222,val,-1
36223,train,2
36224,train,3
36225,train,4
36226,train,4
36227,train,3
36228,train,1
36229,train,0
36230,val,-1
36231,train,0
36232,train,0
36233,train,3
36234,train,4
36235,train,4
36236,train,0
36237,train,0
36238,train,1
36239,val,-1
36240,train,4
36241,test,-1
36242,train,2
36243,train,4
36244,train,3
36245,train,0
36246,train,2
36247,test,-1
36248,train,3
36249,train,1
36250,train,4
36251,val,-1
36252,train,1
36253,train,2
36254,train,3
36255,train,3
36256,train,4
36257,train,3
36258,train,2
36259,train,3
36260,val,-1
36261,train,4
36262,train,3
36263,test,-1
36264,train,0
36265,train,2
36266,train,1
36267,train,1
36268,train,0
36269,train,2
36270,test,-1
36271,train,2
36272,test,-1
36273,train,1
36274,val,-1
36275,train,4
36276,train,0
36277,val,-1
36278,train,4
36279,train,2
36280,train,0
36281,val,-1
36282,train,1
36283,train,3
36284,train,3
36285,val,-1
36286,train,4
36287,train,3
36288,train,4
36289,test,-1
36290,test,-1
36291,val,-1
36292,train,4
36293,train,4
36294,train,0
36295,train,1
36296,train,3
36297,val,-1
36298,train,1
36299,train,4
36300,train,0
36301,train,3
36302,val,-1
36303,train,2
36304,train,2
36305,train,4
36306,train,1
36307,train,0
36308,train,3
36309,train,4
36310,train,1
36311,train,0
36312,train,0
36313,train,0
36314,test,-1
36315,val,-1
36316,train,3
36317,val,-1
36318,train,1
36319,test,-1
36320,val,-1
36321,train,1
36322,test,-1
36323,train,1
36324,val,-1
36325,train,4
36326,train,3
36327,train,1
36328,val,-1
36329,train,2
36330,train,2
36331,train,3
36332,val,-1
36333,train,2
36334,train,0
36335,train,2
36336,train,1
36337,train,4
36338,train,0
36339,train,3
36340,test,-1
36341,train,4
36342,test,-1
36343,val,-1
36344,train,2
36345,train,1
36346,train,1
36347,test,-1
36348,train,4
36349,val,-1
36350,test,-1
36351,train,1
36352,train,1
36353,train,1
36354,train,0
36355,train,2
36356,train,4
36357,test,-1
36358,train,1
36359,train,3
36360,train,1
36361,train,4
36362,train,4
36363,test,-1
36364,val,-1
36365,val,-1
36366,train,2
36367,train,4
36368,val,-1
36369,train,3
36370,train,0
36371,train,2
36372,train,2
36373,train,1
36374,train,3
36375,train,2
36376,train,3
36377,train,3
36378,train,4
36379,train,4
36380,test,-1
36381,train,3
36382,train,2
36383,train,1
36384,test,-1
36385,test,-1
36386,train,2
36387,train,2
36388,train,0
36389,train,3
36390,train,3
36391,val,-1
36392,train,1
36393,train,2
36394,train,4
36395,train,4
36396,train,0
36397,test,-1
36398,test,-1
36399,train,1
36400,train,1
36401,train,1
36402,train,1
36403,test,-1
36404,val,-1
36405,val,-1
36406,train,2
36407,test,-1
36408,train,3
36409,val,-1
36410,test,-1
36411,train,3
36412,train,2
36413,train,2
36414,train,3
36415,train,1
36416,train,4
36417,val,-1
36418,train,0
36419,train,2
36420,train,4
36421,train,4
36422,train,2
36423,train,1
36424,train,2
36425,train,0
36426,train,3
36427,train,0
36428,train,3
36429,val,-1
36430,test,-1
36431,train,4
36432,train,2
36433,test,-1
36434,train,2
36435,train,0
36436,train,1
36437,train,1
36438,train,4
36439,train,4
36440,train,2
36441,train,3
36442,test,-1
36443,train,3
36444,val,-1
36445,train,4
36446,train,0
36447,train,1
36448,train,2
36449,test,-1
36450,train,1
36451,val,-1
36452,val,-1
36453,train,4
36454,train,1
36455,train,0
36456,train,4
36457,train,4
36458,test,-1
36459,val,-1
36460,train,4
36461,train,2
36462,val,-1
36463,test,-1
36464,train,4
36465,train,2
36466,train,0
36467,train,4
36468,train,3
36469,train,2
36470,test,-1
36471,train,0
36472,train,4
36473,train,1
36474,train,4
36475,test,-1
36476,val,-1
36477,train,2
36478,train,3
36479,train,3
36480,train,0
36481,train,2
36482,train,4
36483,train,3
36484,train,2
36485,train,4
36486,val,-1
36487,val,-1
36488,val,-1
36489,train,3
36490,train,0
36491,train,2
36492,train,1
36493,test,-1
36494,train,4
36495,train,0
36496,train,3
36497,train,1
36498,train,0
36499,val,-1
36500,train,2
36501,train,1
36502,train,0
36503,train,3
36504,val,-1
36505,val,-1
36506,train,1
36507,train,4
36508,train,1
36509,val,-1
36510,test,-1
36511,train,3
36512,train,1
36513,test,-1
36514,train,1
36515,train,2
36516,train,2
36517,train,0
36518,val,-1
36519,train,0
36520,train,3
36521,train,1
36522,train,4
36523,train,4
36524,train,4
36525,train,1
36526,train,0
36527,test,-1
36528,train,1
36529,test,-1
36530,train,2
36531,test,-1
36532,train,1
36533,train,4
36534,train,0
36535,train,1
36536,val,-1
36537,test,-1
36538,val,-1
36539,test,-1
36540,train,4
36541,train,0
36542,train,4
36543,train,4
36544,train,2
36545,train,2
36546,val,-1
36547,train,0
36548,test,-1
36549,train,3
36550,train,2
36551,train,0
36552,train,4
36553,train,0
36554,train,1
36555,train,3
36556,train,0
36557,train,1
36558,train,2
36559,train,0
36560,train,4
36561,train,4
36562,train,2
36563,val,-1
36564,val,-1
36565,train,2
36566,train,3
36567,val,-1
36568,test,-1
36569,train,1
36570,val,-1
36571,train,3
36572,val,-1
36573,train,1
36574,train,1
36575,val,-1
36576,train,3
36577,train,2
36578,test,-1
36579,train,1
36580,val,-1
36581,val,-1
36582,train,3
36583,train,4
36584,train,4
36585,train,0
36586,train,1
36587,train,3
36588,train,3
36589,train,2
36590,train,2
36591,train,1
36592,val,-1
36593,val,-1
36594,train,0
36595,train,3
36596,val,-1
36597,train,1
36598,val,-1
36599,train,1
36600,train,1
36601,train,1
36602,train,4
36603,train,2
36604,train,2
36605,train,4
36606,train,1
36607,train,0
36608,train,0
36609,train,2
36610,train,2
36611,test,-1
36612,val,-1
36613,test,-1
36614,train,0
36615,train,2
36616,val,-1
36617,train,3
36618,train,0
36619,train,2
36620,test,-1
36621,train,4
36622,train,0
36623,train,4
36624,train,3
36625,test,-1
36626,train,3
36627,test,-1
36628,val,-1
36629,train,0
36630,test,-1
36631,train,4
36632,val,-1
36633,train,2
36634,train,2
36635,train,1
36636,train,4
36637,train,2
36638,train,1
36639,train,2
36640,train,1
36641,train,1
36642,train,0
36643,test,-1
36644,test,-1
36645,test,-1
36646,train,4
36647,train,1
36648,test,-1
36649,train,3
36650,train,3
36651,train,0
36652,test,-1
36653,train,4
36654,train,3
36655,train,1
36656,train,3
36657,test,-1
36658,test,-1
36659,val,-1
36660,train,2
36661,train,0
36662,train,2
36663,test,-1
36664,train,1
36665,val,-1
36666,test,-1
36667,test,-1
36668,val,-1
36669,train,0
36670,train,3
36671,train,3
36672,train,0
36673,train,0
36674,train,2
36675,train,4
36676,train,4
36677,train,3
36678,train,2
36679,train,1
36680,val,-1
36681,val,-1
36682,val,-1
36683,train,3
36684,train,1
36685,train,1
36686,train,4
36687,train,0
36688,train,1
36689,train,3
36690,train,1
36691,val,-1
36692,train,4
36693,train,4
36694,val,-1
36695,test,-1
36696,train,1
36697,train,1
36698,train,4
36699,train,2
36700,train,1
36701,train,2
36702,test,-1
36703,train,1
36704,val,-1
36705,train,0
36706,train,2
36707,train,3
36708,train,3
36709,train,1
36710,train,2
36711,train,0
36712,val,-1
36713,train,0
36714,train,0
36715,test,-1
36716,val,-1
36717,train,0
36718,val,-1
36719,test,-1
36720,train,1
36721,train,0
36722,train,4
36723,val,-1
36724,train,2
36725,train,1
36726,val,-1
36727,train,1
36728,train,4
36729,train,2
36730,train,0
36731,train,0
36732,train,1
36733,train,2
36734,train,1
36735,train,2
36736,train,2
36737,train,3
36738,train,4
36739,val,-1
36740,train,4
36741,val,-1
36742,train,2
36743,train,1
36744,val,-1
36745,train,2
36746,train,2
36747,train,0
36748,train,1
36749,train,0
36750,train,3
36751,train,4
36752,train,0
36753,test,-1
36754,train,3
36755,val,-1
36756,train,0
36757,val,-1
36758,train,3
36759,val,-1
36760,train,1
36761,train,0
36762,val,-1
36763,val,-1
36764,test,-1
36765,train,1
36766,val,-1
36767,train,0
36768,val,-1
36769,train,3
36770,train,1
36771,train,2
36772,test,-1
36773,test,-1
36774,train,4
36775,train,1
36776,train,3
36777,train,1
36778,train,2
36779,train,1
36780,train,3
36781,train,2
36782,train,4
36783,train,4
36784,train,0
36785,train,2
36786,test,-1
36787,test,-1
36788,train,0
36789,train,1
36790,val,-1
36791,val,-1
36792,train,2
36793,train,4
36794,train,3
36795,test,-1
36796,test,-1
36797,test,-1
36798,train,2
36799,train,0
36800,train,3
36801,train,2
36802,val,-1
36803,val,-1
36804,train,2
36805,train,4
36806,train,2
36807,train,1
36808,test,-1
36809,val,-1
36810,val,-1
36811,val,-1
36812,test,-1
36813,val,-1
36814,train,1
36815,train,3
36816,val,-1
36817,val,-1
36818,train,0
36819,train,4
36820,train,0
36821,train,4
36822,val,-1
36823,train,4
36824,test,-1
36825,train,0
36826,train,0
36827,train,3
36828,train,2
36829,train,1
36830,val,-1
36831,test,-1
36832,train,4
36833,train,4
36834,val,-1
36835,test,-1
36836,train,4
36837,val,-1
36838,train,2
36839,val,-1
36840,train,2
36841,train,3
36842,train,3
36843,train,3
36844,train,1
36845,test,-1
36846,train,4
36847,train,2
36848,train,1
36849,val,-1
36850,test,-1
36851,train,1
36852,train,2
36853,train,4
36854,val,-1
36855,train,0
36856,train,4
36857,train,2
36858,train,2
36859,test,-1
36860,train,4
36861,train,1
36862,train,4
36863,val,-1
36864,test,-1
36865,train,4
36866,test,-1
36867,train,2
36868,test,-1
36869,train,0
36870,train,0
36871,val,-1
36872,train,1
36873,test,-1
36874,train,4
36875,test,-1
36876,val,-1
36877,train,3
36878,train,4
36879,train,4
36880,train,3
36881,train,1
36882,train,0
36883,val,-1
36884,train,4
36885,test,-1
36886,val,-1
36887,val,-1
36888,test,-1
36889,test,-1
36890,train,1
36891,train,4
36892,test,-1
36893,train,1
36894,train,1
36895,train,2
36896,test,-1
36897,train,2
36898,train,1
36899,train,3
36900,train,4
36901,train,4
36902,train,2
36903,test,-1
36904,train,0
36905,train,0
36906,train,2
36907,train,1
36908,test,-1
36909,test,-1
36910,test,-1
36911,train,3
36912,train,2
36913,train,0
36914,test,-1
36915,test,-1
36916,train,1
36917,train,3
36918,train,1
36919,train,3
36920,train,2
36921,train,0
36922,train,1
36923,val,-1
36924,train,1
36925,val,-1
36926,test,-1
36927,train,1
36928,train,0
36929,train,2
36930,train,0
36931,test,-1
36932,test,-1
36933,train,4
36934,train,4
36935,train,1
36936,train,4
36937,train,3
36938,train,0
36939,train,0
36940,test,-1
36941,test,-1
36942,test,-1
36943,train,0
36944,train,0
36945,train,0
36946,train,1
36947,test,-1
36948,val,-1
36949,train,2
36950,train,4
36951,train,0
36952,train,3
36953,test,-1
36954,train,0
36955,train,0
36956,val,-1
36957,train,3
36958,train,0
36959,test,-1
36960,train,0
36961,val,-1
36962,train,1
36963,train,0
36964,train,3
36965,train,2
36966,train,4
36967,test,-1
36968,train,3
36969,train,4
36970,train,1
36971,train,4
36972,train,1
36973,train,2
36974,train,0
36975,train,2
36976,train,4
36977,train,1
36978,train,3
36979,test,-1
36980,train,4
36981,train,1
36982,train,4
36983,train,0
36984,train,0
36985,train,3
36986,train,1
36987,test,-1
36988,test,-1
36989,train,4
36990,train,4
36991,train,1
36992,train,2
36993,train,4
36994,val,-1
36995,test,-1
36996,train,2
36997,test,-1
36998,train,3
36999,train,1
37000,train,1
37001,train,0
37002,train,4
37003,train,3
37004,train,4
37005,test,-1
37006,test,-1
37007,train,2
37008,test,-1
37009,train,0
37010,train,1
37011,val,-1
37012,train,3
37013,train,0
37014,train,0
37015,val,-1
37016,train,0
37017,train,4
37018,train,2
37019,train,3
37020,train,1
37021,train,3
37022,test,-1
37023,train,0
37024,test,-1
37025,val,-1
37026,train,4
37027,train,2
37028,val,-1
37029,train,1
37030,val,-1
37031,train,1
37032,train,3
37033,train,0
37034,train,4
37035,test,-1
37036,train,1
37037,train,1
37038,val,-1
37039,train,0
37040,train,4
37041,test,-1
37042,val,-1
37043,train,0
37044,train,1
37045,val,-1
37046,train,1
37047,test,-1
37048,test,-1
37049,train,4
37050,val,-1
37051,train,1
37052,train,0
37053,train,1
37054,val,-1
37055,train,4
37056,train,2
37057,train,4
37058,train,0
37059,train,4
37060,train,2
37061,train,1
37062,test,-1
37063,train,2
37064,train,0
37065,test,-1
37066,train,0
37067,train,0
37068,train,4
37069,test,-1
37070,test,-1
37071,train,3
37072,test,-1
37073,train,3
37074,train,2
37075,train,1
37076,train,1
37077,train,3
37078,train,4
37079,test,-1
37080,train,0
37081,train,3
37082,train,4
37083,train,0
37084,train,0
37085,test,-1
37086,val,-1
37087,train,2
37088,train,2
37089,test,-1
37090,train,1
37091,test,-1
37092,test,-1
37093,test,-1
37094,val,-1
37095,train,1
37096,train,3
37097,test,-1
37098,test,-1
37099,train,3
37100,train,3
37101,train,1
37102,train,4
37103,test,-1
37104,train,3
37105,train,1
37106,train,3
37107,train,2
37108,test,-1
37109,train,4
37110,test,-1
37111,train,3
37112,train,1
37113,train,2
37114,val,-1
37115,train,1
37116,val,-1
37117,train,3
37118,train,0
37119,val,-1
37120,train,1
37121,train,4
37122,train,1
37123,train,3
37124,train,2
37125,train,4
37126,train,4
37127,val,-1
37128,test,-1
37129,train,1
37130,train,0
37131,train,2
37132,train,1
37133,train,3
37134,test,-1
37135,val,-1
37136,train,2
37137,val,-1
37138,test,-1
37139,train,1
37140,test,-1
37141,train,4
37142,train,4
37143,train,1
37144,test,-1
37145,train,1
37146,test,-1
37147,train,1
37148,train,1
37149,train,3
37150,train,4
37151,train,4
37152,train,2
37153,val,-1
37154,test,-1
37155,val,-1
37156,train,1
37157,test,-1
37158,train,2
37159,train,2
37160,train,1
37161,train,3
37162,train,2
37163,train,0
37164,train,0
37165,train,3
37166,train,0
37167,train,1
37168,val,-1
37169,train,4
37170,train,1
37171,val,-1
37172,train,3
37173,train,1
37174,train,4
37175,train,0
37176,train,3
37177,train,1
37178,train,4
37179,val,-1
37180,test,-1
37181,test,-1
37182,test,-1
37183,test,-1
37184,train,4
37185,train,1
37186,train,0
37187,train,0
37188,train,3
37189,test,-1
37190,train,2
37191,train,3
37192,train,0
37193,test,-1
37194,val,-1
37195,val,-1
37196,train,0
37197,test,-1
37198,train,4
37199,val,-1
37200,train,4
37201,test,-1
37202,train,4
37203,train,2
37204,train,4
37205,test,-1
37206,train,0
37207,train,0
37208,val,-1
37209,train,3
37210,train,3
37211,train,1
37212,train,3
37213,val,-1
37214,train,1
37215,val,-1
37216,train,0
37217,train,0
37218,train,3
37219,train,4
37220,train,1
37221,train,4
37222,train,3
37223,test,-1
37224,train,3
37225,train,1
37226,train,1
37227,train,2
37228,test,-1
37229,train,3
